eV,Pi_Al_GibbSorb_std.xmu.nor,Pi_Apatite_CaDefHydroxy_std.xmu.nor,Pi_Apatite_Carbonate_std.xmu.nor,Pi_Ca_Tri_std.xmu.nor,Pi_Fe_GoethSorb_std.xmu.nor,Pi_K_Pyro_std.xmu.nor,Pi_Mg_Tri_std.xmu.nor,Pi_Na_Tri_std.xmu.nor,Pi_NH4_Mg_std.xmu.nor,Po_Na_AMP_std.xmu.nor,BSLE_0013-solid_P-XANES.xmu.nor,BSLE_0007-solid_P-XANES.xmu.nor,BSLE_0002-solid_P-XANES.xmu.nor,BSLE_0050-solid_P-XANES.xmu.nor,BSLE_0014-solid_P-XANES.xmu.nor,BSLE_0011-solid_P-XANES.xmu.nor,BSLE_0072-solid_P-XANES.xmu.nor
2119.9,NA,NA,0.058838047,NA,NA,NA,NA,NA,NA,0.22683638,NA,NA,NA,NA,NA,NA,NA
2121.9,NA,NA,-0.011492862,NA,NA,NA,NA,NA,NA,0.28391487,NA,NA,NA,NA,NA,NA,NA
2123.9,NA,NA,-0.011989775,NA,NA,NA,NA,NA,NA,0.39201469,NA,NA,NA,NA,NA,NA,NA
2125.9,NA,NA,-0.047730795,NA,NA,NA,NA,NA,NA,0.04933974,NA,NA,NA,NA,NA,NA,NA
2127.9,NA,NA,0.051547806,NA,NA,NA,NA,NA,NA,-0.024225809,NA,NA,NA,NA,NA,NA,NA
2129.9,NA,NA,-0.082775251,NA,NA,NA,NA,NA,NA,-0.022883345,NA,NA,NA,NA,NA,NA,NA
2131.9,NA,NA,-0.072598961,NA,NA,NA,NA,NA,NA,-0.019625525,NA,NA,NA,NA,NA,NA,NA
2133.9,NA,NA,-0.064237831,NA,NA,NA,NA,NA,NA,-0.036051142,NA,NA,NA,NA,NA,NA,NA
2135.9,NA,NA,-0.061863722,NA,NA,NA,NA,NA,NA,-0.047945669,NA,NA,NA,NA,NA,NA,NA
2137.9,NA,NA,-0.040069473,NA,NA,NA,NA,NA,NA,0.086447397,NA,NA,NA,NA,NA,NA,NA
2139.9,NA,NA,-0.019107892,NA,NA,NA,NA,NA,NA,-0.001139904,NA,NA,NA,NA,NA,NA,NA
2140.1,NA,NA,-0.015112327,NA,0.000785861,NA,NA,NA,NA,-0.020988802,NA,NA,NA,NA,NA,NA,NA
2140.3,NA,NA,-0.01821463,NA,-0.006644538,NA,NA,NA,NA,-0.017611003,NA,NA,NA,NA,NA,NA,NA
2140.5,NA,NA,-0.021179532,NA,-0.004181821,NA,NA,NA,NA,-0.012750528,NA,NA,NA,NA,NA,NA,NA
2140.7,NA,NA,-0.012205073,NA,-0.008721209,NA,NA,NA,NA,0.009242332,NA,NA,NA,NA,NA,NA,NA
2140.9,NA,NA,-0.02449976,NA,-0.004185601,NA,NA,NA,NA,0.016918612,NA,NA,NA,NA,NA,NA,NA
2141.1,NA,NA,-0.025219294,NA,-0.001407107,NA,NA,NA,NA,0.03566237,NA,NA,NA,NA,NA,NA,NA
2141.3,NA,NA,-0.02769679,NA,0.004008956,NA,NA,NA,NA,0.046110919,NA,NA,NA,NA,NA,NA,NA
2141.5,NA,NA,-0.0206782,NA,0.002434117,NA,NA,NA,NA,0.061053628,NA,NA,NA,NA,NA,NA,NA
2141.7,NA,NA,-0.022481818,NA,-0.001169869,NA,NA,NA,NA,0.065876269,NA,NA,NA,NA,NA,NA,NA
2141.9,NA,NA,-0.030821512,NA,0.003978803,NA,NA,NA,NA,0.073091851,NA,NA,NA,NA,NA,NA,NA
2142.1,NA,NA,-0.016705147,NA,0.001208063,NA,NA,NA,NA,0.043699377,NA,NA,NA,NA,NA,NA,NA
2142.3,NA,NA,-0.011008724,NA,0.000782679,NA,NA,NA,NA,0.005540975,NA,NA,NA,NA,NA,NA,NA
2142.5,NA,NA,-0.011735537,NA,-0.005308829,NA,NA,NA,NA,-0.015763825,NA,NA,NA,NA,NA,NA,NA
2142.7,NA,NA,0.012371181,NA,-0.005787448,NA,NA,NA,NA,-0.02521142,NA,NA,NA,NA,NA,NA,NA
2142.9,NA,NA,0.045260497,NA,-0.003896713,NA,NA,NA,NA,-0.045712228,NA,NA,NA,NA,NA,NA,NA
2143.7,NA,NA,0.059988998,NA,0.006585318,NA,NA,NA,NA,-0.057575677,NA,NA,NA,NA,NA,NA,NA
2143.9,NA,NA,0.035081971,NA,0.012084019,NA,NA,NA,NA,-0.060238964,NA,NA,NA,NA,NA,NA,NA
2144.1,NA,NA,0.036852043,NA,0.017160742,NA,NA,NA,NA,-0.056941174,NA,NA,NA,NA,NA,NA,NA
2144.3,NA,NA,0.019733505,NA,0.019991068,NA,NA,NA,NA,-0.055696647,NA,NA,NA,NA,NA,NA,NA
2144.5,NA,NA,0.012859495,NA,0.0214766,NA,NA,NA,NA,-0.05453263,NA,NA,NA,NA,NA,NA,NA
2144.7,NA,NA,0.007485126,NA,0.019372097,NA,NA,NA,NA,-0.05032701,NA,NA,NA,NA,NA,NA,NA
2144.9,NA,NA,0.021832761,NA,0.026423474,NA,NA,NA,NA,-0.033446877,NA,NA,NA,NA,NA,NA,NA
2145.1,NA,NA,0.023591473,NA,0.026729509,NA,NA,NA,NA,-0.022635535,NA,NA,NA,NA,NA,NA,NA
2145.3,NA,NA,0.022874059,NA,0.034835984,NA,NA,NA,NA,-0.006748298,NA,NA,NA,NA,NA,NA,NA
2145.5,NA,NA,0.02657108,NA,0.025799528,NA,NA,NA,NA,0.040667313,NA,NA,NA,NA,NA,NA,NA
2145.7,NA,NA,0.028322458,NA,0.030613813,NA,NA,NA,NA,0.064247351,NA,NA,NA,NA,NA,NA,NA
2145.9,NA,NA,0.027809671,NA,0.034872147,NA,NA,NA,NA,0.019573715,NA,NA,NA,NA,NA,NA,NA
2146.1,NA,NA,0.041707325,NA,0.040842923,NA,NA,NA,NA,0.016498294,NA,NA,NA,NA,NA,NA,NA
2146.5,NA,NA,0.040345561,NA,0.049894021,NA,NA,NA,NA,0.017282926,NA,NA,NA,NA,NA,NA,NA
2146.7,NA,NA,0.045920609,NA,0.056039914,NA,NA,NA,NA,0.029018743,NA,NA,NA,NA,NA,NA,NA
2146.9,NA,NA,0.053760593,NA,0.069015933,NA,NA,NA,NA,0.037896285,NA,NA,NA,NA,NA,NA,NA
2147.1,NA,NA,0.055248937,NA,0.084100724,NA,NA,NA,NA,0.06653084,NA,NA,NA,NA,NA,NA,NA
2147.3,NA,NA,0.069169961,NA,0.10192908,NA,NA,NA,NA,0.081034792,NA,NA,NA,NA,NA,NA,NA
2147.5,NA,NA,0.072221111,NA,0.11944159,NA,NA,NA,NA,0.068783912,NA,NA,NA,NA,NA,NA,NA
2147.7,NA,NA,0.089766569,NA,0.14195755,NA,NA,NA,NA,0.054394006,NA,NA,NA,NA,NA,NA,NA
2147.9,NA,NA,0.095494877,NA,0.16846853,NA,NA,NA,NA,0.046409812,NA,NA,NA,NA,NA,NA,NA
2148.1,NA,NA,0.10586273,NA,0.1888501,NA,NA,NA,NA,0.048631109,NA,NA,NA,NA,NA,NA,NA
2148.3,NA,NA,0.11971731,NA,0.20705194,NA,NA,NA,NA,0.050533578,NA,NA,NA,NA,NA,NA,NA
2148.5,NA,NA,0.12590721,NA,0.22516281,NA,NA,NA,NA,0.071242142,NA,NA,NA,NA,NA,NA,NA
2148.7,NA,NA,0.1440798,NA,0.24449682,NA,NA,NA,NA,0.075153731,NA,NA,NA,NA,NA,NA,NA
2148.9,NA,NA,0.15210895,NA,0.27177768,NA,NA,NA,NA,0.094835673,NA,NA,NA,NA,NA,NA,NA
2149.1,NA,NA,0.15700852,NA,0.28810907,NA,NA,NA,NA,0.12139229,NA,NA,NA,NA,NA,NA,NA
2149.3,NA,NA,0.18642904,NA,0.30734292,NA,NA,NA,NA,0.14624713,NA,NA,NA,NA,NA,NA,NA
2149.5,NA,NA,0.20594495,NA,0.31659262,NA,NA,NA,NA,0.18578062,NA,NA,NA,NA,NA,NA,NA
2149.7,NA,NA,0.24674064,NA,0.32739008,NA,NA,NA,NA,0.25047334,NA,NA,NA,NA,NA,NA,NA
2149.9,NA,NA,0.2933515,NA,0.34472195,NA,NA,NA,NA,0.33656072,NA,NA,NA,NA,NA,NA,NA
2150.1,NA,NA,0.3559209,NA,0.37897172,NA,NA,NA,NA,0.47958165,NA,NA,NA,NA,NA,NA,NA
2150.3,NA,NA,0.45541984,NA,0.43911291,NA,NA,NA,NA,0.69620865,NA,NA,NA,NA,NA,NA,NA
2150.5,NA,NA,0.59689896,NA,0.5332781,NA,NA,NA,NA,0.95360471,NA,NA,NA,NA,NA,NA,NA
2150.7,NA,NA,0.83972289,NA,0.65627168,NA,NA,NA,NA,1.291697,NA,NA,NA,NA,NA,NA,NA
2150.9,NA,NA,1.1544004,NA,0.83216645,NA,NA,NA,NA,1.6487739,NA,NA,NA,NA,NA,NA,NA
2151.1,NA,NA,1.5633413,NA,1.0810951,NA,NA,NA,NA,2.1609659,NA,NA,NA,NA,NA,NA,NA
2151.3,NA,NA,2.0756399,NA,1.4503269,NA,NA,NA,NA,3.0243303,NA,NA,NA,NA,NA,NA,NA
2151.5,NA,NA,3.1464313,NA,2.0075215,NA,NA,NA,NA,4.2857273,NA,NA,NA,NA,NA,NA,NA
2151.7,NA,NA,4.2370701,NA,2.7732185,NA,NA,NA,NA,5.5885214,NA,NA,NA,NA,NA,NA,NA
2151.9,NA,NA,5.0600572,NA,3.657331,NA,NA,NA,NA,6.5693611,NA,NA,NA,NA,NA,NA,NA
2152.1,NA,NA,5.7339774,NA,4.5929401,NA,NA,NA,NA,6.9877508,NA,NA,NA,NA,NA,NA,NA
2152.3,NA,NA,5.8157144,NA,5.3899287,NA,NA,NA,NA,7.083895,NA,NA,NA,NA,NA,NA,NA
2152.5,NA,NA,5.6079462,NA,5.9558505,NA,NA,NA,NA,6.9165717,NA,NA,NA,NA,NA,NA,NA
2152.7,NA,NA,5.17643,NA,6.1852136,NA,NA,NA,NA,6.6529093,NA,NA,NA,NA,NA,NA,NA
2152.9,NA,NA,4.6486862,NA,6.1406568,NA,NA,NA,NA,6.2696119,NA,NA,NA,NA,NA,NA,NA
2153.1,NA,NA,4.0186366,NA,5.8150825,NA,NA,NA,NA,5.7713098,NA,NA,NA,NA,NA,NA,NA
2153.3,NA,NA,3.6656471,NA,5.279151,NA,NA,NA,NA,5.2487256,NA,NA,NA,NA,NA,NA,NA
2153.5,NA,NA,3.3055081,NA,4.5896419,NA,NA,NA,NA,4.7404738,NA,NA,NA,NA,NA,NA,NA
2153.7,NA,NA,3.0698934,NA,3.9149356,NA,NA,NA,NA,4.2170418,NA,NA,NA,NA,NA,NA,NA
2153.9,NA,NA,2.8946344,NA,3.3044547,NA,NA,NA,NA,3.7392065,NA,NA,NA,NA,NA,NA,NA
2154.1,NA,NA,2.8028818,NA,2.7529096,NA,NA,NA,NA,3.3307745,NA,NA,NA,NA,NA,NA,NA
2154.3,NA,NA,2.7688203,NA,2.3116849,NA,NA,NA,NA,2.9743426,NA,NA,NA,NA,NA,NA,NA
2154.5,NA,NA,2.7426653,NA,1.9619774,NA,NA,NA,NA,2.6593454,NA,NA,NA,NA,NA,NA,NA
2154.7,NA,NA,2.7121574,NA,1.7243575,NA,NA,NA,NA,2.4002433,NA,NA,NA,NA,NA,NA,NA
2154.9,NA,NA,2.7206004,NA,1.5487979,NA,NA,NA,NA,2.2162767,NA,NA,NA,NA,NA,NA,NA
2155.1,NA,NA,2.6214606,NA,1.4166408,NA,NA,NA,NA,2.0458703,NA,NA,NA,NA,NA,NA,NA
2155.3,NA,NA,2.5402547,NA,1.3357407,NA,NA,NA,NA,1.9098119,NA,NA,NA,NA,NA,NA,NA
2155.5,NA,NA,2.4523735,NA,1.2694832,NA,NA,NA,NA,1.8031005,NA,NA,NA,NA,NA,NA,NA
2155.7,NA,NA,2.2691459,NA,1.2224493,NA,NA,NA,NA,1.7147326,NA,NA,NA,NA,NA,NA,NA
2155.9,NA,NA,2.1601416,NA,1.181493,NA,NA,NA,NA,1.6370898,NA,NA,NA,NA,NA,NA,NA
2156.1,NA,NA,2.0015207,NA,1.1732259,NA,NA,NA,NA,1.5953766,NA,NA,NA,NA,NA,NA,NA
2156.3,NA,NA,1.8706153,NA,1.1647722,NA,NA,NA,NA,1.5340606,NA,NA,NA,NA,NA,NA,NA
2156.5,NA,NA,1.7141198,NA,1.1584253,NA,NA,NA,NA,1.5168474,NA,NA,NA,NA,NA,NA,NA
2156.7,NA,NA,1.6261526,NA,1.1414679,NA,NA,NA,NA,1.4818527,NA,NA,NA,NA,NA,NA,NA
2156.9,NA,NA,1.5140306,NA,1.1325483,NA,NA,NA,NA,1.4573484,NA,NA,NA,NA,NA,NA,NA
2157.1,NA,NA,1.408107,NA,1.1191615,NA,NA,NA,NA,1.4415861,NA,NA,NA,NA,NA,NA,NA
2157.3,NA,NA,1.3781904,NA,1.1357525,NA,NA,NA,NA,1.4217176,NA,NA,NA,NA,NA,NA,NA
2157.5,NA,NA,1.3168248,NA,1.1410806,NA,NA,NA,NA,1.4051061,NA,NA,NA,NA,NA,NA,NA
2157.7,NA,NA,1.2461183,NA,1.1756279,NA,NA,NA,NA,1.4164684,NA,NA,NA,NA,NA,NA,NA
2157.9,NA,NA,1.2323966,NA,1.1686791,NA,NA,NA,NA,1.4099532,NA,NA,NA,NA,NA,NA,NA
2158.1,NA,NA,1.1995885,NA,1.173499,NA,NA,NA,NA,1.4075646,NA,NA,NA,NA,NA,NA,NA
2158.3,NA,NA,1.1852876,NA,1.1754715,NA,NA,NA,NA,1.4032689,NA,NA,NA,NA,NA,NA,NA
2158.5,NA,NA,1.1928443,NA,1.1818934,NA,NA,NA,NA,1.4018158,NA,NA,NA,NA,NA,NA,NA
2158.7,NA,NA,1.2001562,NA,1.2080774,NA,NA,NA,NA,1.3891522,NA,NA,NA,NA,NA,NA,NA
2158.9,NA,NA,1.1985619,NA,1.222393,NA,NA,NA,NA,1.3891318,NA,NA,NA,NA,NA,NA,NA
2159.1,NA,NA,1.2125146,NA,1.2276874,NA,NA,NA,NA,1.3851918,NA,NA,NA,NA,NA,NA,NA
2159.3,NA,NA,1.2308805,NA,1.2228085,NA,NA,NA,NA,1.3947867,NA,NA,NA,NA,NA,NA,NA
2159.5,NA,NA,1.2754049,NA,1.2223571,NA,NA,NA,NA,1.3966436,NA,NA,NA,NA,NA,NA,NA
2159.7,NA,NA,1.3195069,NA,1.2350312,NA,NA,NA,NA,1.4173789,NA,NA,NA,NA,NA,NA,NA
2159.9,NA,NA,1.3207414,NA,1.2506137,NA,NA,NA,NA,1.421017,NA,NA,NA,NA,NA,NA,NA
2160.4,NA,NA,1.3206119,NA,NA,NA,NA,NA,NA,1.4429491,NA,NA,NA,NA,NA,NA,NA
2160.9,NA,NA,1.4174018,NA,NA,NA,NA,NA,NA,1.4682717,NA,NA,NA,NA,NA,NA,NA
2161.4,NA,NA,1.508964,NA,NA,NA,NA,NA,NA,1.5052596,NA,NA,NA,NA,NA,NA,NA
2161.9,NA,NA,1.6419535,NA,NA,NA,NA,NA,NA,1.529732,NA,NA,NA,NA,NA,NA,NA
2162.4,NA,NA,1.7089241,NA,NA,NA,NA,NA,NA,1.5880537,NA,NA,NA,NA,NA,NA,NA
2162.9,NA,NA,1.7592683,NA,NA,NA,NA,NA,NA,1.6285027,NA,NA,NA,NA,NA,NA,NA
2163.4,NA,NA,1.7304331,NA,NA,NA,NA,NA,NA,1.6784639,NA,NA,NA,NA,NA,NA,NA
2163.9,NA,NA,1.6621195,NA,NA,NA,NA,NA,NA,1.7423567,NA,NA,NA,NA,NA,NA,NA
2164.4,NA,NA,1.6203358,NA,NA,NA,NA,NA,NA,1.8008574,NA,NA,NA,NA,NA,NA,NA
2164.9,NA,NA,1.6073047,NA,NA,NA,NA,NA,NA,1.8517433,NA,NA,NA,NA,NA,NA,NA
2165.4,NA,NA,1.6406576,NA,NA,NA,NA,NA,NA,1.9116185,NA,NA,NA,NA,NA,NA,NA
2165.9,NA,NA,1.6652349,NA,NA,NA,NA,NA,NA,1.9449026,NA,NA,NA,NA,NA,NA,NA
2166.4,NA,NA,1.6960613,NA,NA,NA,NA,NA,NA,1.999437,NA,NA,NA,NA,NA,NA,NA
2166.9,NA,NA,1.7227632,NA,NA,NA,NA,NA,NA,2.0458877,NA,NA,NA,NA,NA,NA,NA
2167.4,NA,NA,1.7666183,NA,NA,NA,NA,NA,NA,2.0311713,NA,NA,NA,NA,NA,NA,NA
2167.9,NA,NA,1.8329186,NA,NA,NA,NA,NA,NA,2.0428471,NA,NA,NA,NA,NA,NA,NA
2168.4,NA,NA,1.8733516,NA,NA,NA,NA,NA,NA,2.0300819,NA,NA,NA,NA,NA,NA,NA
2168.9,NA,NA,1.9230187,NA,NA,NA,NA,NA,NA,2.0408388,NA,NA,NA,NA,NA,NA,NA
2169.4,NA,NA,1.9115133,NA,NA,NA,NA,NA,NA,2.0337209,NA,NA,NA,NA,NA,NA,NA
2169.9,NA,NA,1.9123665,NA,NA,NA,NA,NA,NA,2.0090406,NA,NA,NA,NA,NA,NA,NA
2170.4,NA,NA,1.9033819,NA,NA,NA,NA,NA,NA,2.0066184,NA,NA,NA,NA,NA,NA,NA
2170.9,NA,NA,1.8902446,NA,NA,NA,NA,NA,NA,1.965417,NA,NA,NA,NA,NA,NA,NA
2171.4,NA,NA,1.8832728,NA,NA,NA,NA,NA,NA,1.9188742,NA,NA,NA,NA,NA,NA,NA
2171.9,NA,NA,1.8245509,NA,NA,NA,NA,NA,NA,1.891227,NA,NA,NA,NA,NA,NA,NA
2172.4,NA,NA,1.8160919,NA,NA,NA,NA,NA,NA,1.8655449,NA,NA,NA,NA,NA,NA,NA
2172.9,NA,NA,1.8193425,NA,NA,NA,NA,NA,NA,1.844826,NA,NA,NA,NA,NA,NA,NA
2173.4,NA,NA,1.8046179,NA,NA,NA,NA,NA,NA,1.8038154,NA,NA,NA,NA,NA,NA,NA
2173.9,NA,NA,1.7598626,NA,NA,NA,NA,NA,NA,1.7467317,NA,NA,NA,NA,NA,NA,NA
2174.4,NA,NA,1.7364271,NA,NA,NA,NA,NA,NA,1.7301231,NA,NA,NA,NA,NA,NA,NA
2174.9,NA,NA,1.7101156,NA,NA,NA,NA,NA,NA,1.6932547,NA,NA,NA,NA,NA,NA,NA
2175.4,NA,NA,1.6613978,NA,NA,NA,NA,NA,NA,1.6437277,NA,NA,NA,NA,NA,NA,NA
2175.9,NA,NA,1.6057088,NA,NA,NA,NA,NA,NA,1.6099142,NA,NA,NA,NA,NA,NA,NA
2176.4,NA,NA,1.5980025,NA,NA,NA,NA,NA,NA,1.5864625,NA,NA,NA,NA,NA,NA,NA
2176.9,NA,NA,1.5782433,NA,NA,NA,NA,NA,NA,1.5535843,NA,NA,NA,NA,NA,NA,NA
2177.4,NA,NA,1.5489835,NA,NA,NA,NA,NA,NA,1.5199569,NA,NA,NA,NA,NA,NA,NA
2177.9,NA,NA,1.4793073,NA,NA,NA,NA,NA,NA,1.4960631,NA,NA,NA,NA,NA,NA,NA
2178.4,NA,NA,1.4843487,NA,NA,NA,NA,NA,NA,1.4620162,NA,NA,NA,NA,NA,NA,NA
2178.9,NA,NA,1.4486733,NA,NA,NA,NA,NA,NA,1.4454377,NA,NA,NA,NA,NA,NA,NA
2179.4,NA,NA,1.4287259,NA,NA,NA,NA,NA,NA,1.4415901,NA,NA,NA,NA,NA,NA,NA
2179.9,NA,NA,1.4207431,NA,NA,NA,NA,NA,NA,1.4305599,NA,NA,NA,NA,NA,NA,NA
2180.4,NA,NA,1.4059631,NA,NA,NA,NA,NA,NA,1.4314354,NA,NA,NA,NA,NA,NA,NA
2180.9,NA,NA,1.4046525,NA,NA,NA,NA,NA,NA,1.4164012,NA,NA,NA,NA,NA,NA,NA
2181.4,NA,NA,1.389527,NA,NA,NA,NA,NA,NA,1.4164301,NA,NA,NA,NA,NA,NA,NA
2181.9,NA,NA,1.394359,NA,NA,NA,NA,NA,NA,1.3971058,NA,NA,NA,NA,NA,NA,NA
2182.4,NA,NA,1.3934641,NA,NA,NA,NA,NA,NA,1.3767749,NA,NA,NA,NA,NA,NA,NA
2182.9,NA,NA,1.388971,NA,NA,NA,NA,NA,NA,1.3665184,NA,NA,NA,NA,NA,NA,NA
2183.4,NA,NA,1.4019024,NA,NA,NA,NA,NA,NA,1.3625492,NA,NA,NA,NA,NA,NA,NA
2183.9,NA,NA,1.4124198,NA,NA,NA,NA,NA,NA,1.3616158,NA,NA,NA,NA,NA,NA,NA
2184.4,NA,NA,1.418813,NA,NA,NA,NA,NA,NA,1.3671456,NA,NA,NA,NA,NA,NA,NA
2184.9,NA,NA,1.429373,NA,NA,NA,NA,NA,NA,1.3715385,NA,NA,NA,NA,NA,NA,NA
2185.4,NA,NA,1.4512722,NA,NA,NA,NA,NA,NA,1.3708048,NA,NA,NA,NA,NA,NA,NA
2185.9,NA,NA,1.4769961,NA,NA,NA,NA,NA,NA,1.3847185,NA,NA,NA,NA,NA,NA,NA
2186.4,NA,NA,1.4621646,NA,NA,NA,NA,NA,NA,1.398301,NA,NA,NA,NA,NA,NA,NA
2186.9,NA,NA,1.4810582,NA,NA,NA,NA,NA,NA,1.3824637,NA,NA,NA,NA,NA,NA,NA
2187.4,NA,NA,1.4959403,NA,NA,NA,NA,NA,NA,1.3998051,NA,NA,NA,NA,NA,NA,NA
2187.9,NA,NA,1.4864006,NA,NA,NA,NA,NA,NA,1.3923084,NA,NA,NA,NA,NA,NA,NA
2188.4,NA,NA,1.502065,NA,NA,NA,NA,NA,NA,1.3961658,NA,NA,NA,NA,NA,NA,NA
2188.9,NA,NA,1.5186715,NA,NA,NA,NA,NA,NA,1.3956345,NA,NA,NA,NA,NA,NA,NA
2189.4,NA,NA,1.562819,NA,NA,NA,NA,NA,NA,1.3983287,NA,NA,NA,NA,NA,NA,NA
2189.9,NA,NA,1.5552986,NA,NA,NA,NA,NA,NA,1.4101839,NA,NA,NA,NA,NA,NA,NA
2190.4,NA,NA,1.5343361,NA,NA,NA,NA,NA,NA,1.4211352,NA,NA,NA,NA,NA,NA,NA
2190.9,NA,NA,1.5380745,NA,NA,NA,NA,NA,NA,1.4225629,NA,NA,NA,NA,NA,NA,NA
2191.4,NA,NA,1.5435066,NA,NA,NA,NA,NA,NA,1.4208372,NA,NA,NA,NA,NA,NA,NA
2191.9,NA,NA,1.5523365,NA,NA,NA,NA,NA,NA,1.4329344,NA,NA,NA,NA,NA,NA,NA
2192.4,NA,NA,1.5446971,NA,NA,NA,NA,NA,NA,1.4540982,NA,NA,NA,NA,NA,NA,NA
2192.9,NA,NA,1.5677281,NA,NA,NA,NA,NA,NA,1.4359251,NA,NA,NA,NA,NA,NA,NA
2193.4,NA,NA,1.5938167,NA,NA,NA,NA,NA,NA,1.4423504,NA,NA,NA,NA,NA,NA,NA
2193.9,NA,NA,1.606756,NA,NA,NA,NA,NA,NA,1.4494412,NA,NA,NA,NA,NA,NA,NA
2194.4,NA,NA,1.6919157,NA,NA,NA,NA,NA,NA,1.4707601,NA,NA,NA,NA,NA,NA,NA
2197.9,NA,NA,1.7903626,NA,NA,NA,NA,NA,NA,1.5271422,NA,NA,NA,NA,NA,NA,NA
2198.4,NA,NA,1.750729,NA,NA,NA,NA,NA,NA,1.5211251,NA,NA,NA,NA,NA,NA,NA
2198.9,NA,NA,1.7387364,NA,NA,NA,NA,NA,NA,1.5191979,NA,NA,NA,NA,NA,NA,NA
2199.4,NA,NA,1.7526634,NA,NA,NA,NA,NA,NA,1.5404747,NA,NA,NA,NA,NA,NA,NA
2199.9,NA,NA,1.8010656,NA,NA,NA,NA,NA,NA,1.5550858,NA,NA,NA,NA,NA,NA,NA
2200.9,NA,NA,1.7780257,NA,NA,NA,NA,NA,NA,1.5598003,NA,NA,NA,NA,NA,NA,NA
2201.9,NA,NA,1.7502709,NA,NA,NA,NA,NA,NA,1.5822226,NA,NA,NA,NA,NA,NA,NA
2202.9,NA,NA,1.7316711,NA,NA,NA,NA,NA,NA,1.6151826,NA,NA,NA,NA,NA,NA,NA
2203.9,NA,NA,1.8126461,NA,NA,NA,NA,NA,NA,1.6229881,NA,NA,NA,NA,NA,NA,NA
2204.9,NA,NA,1.7829058,NA,NA,NA,NA,NA,NA,1.6477323,NA,NA,NA,NA,NA,NA,NA
2205.9,NA,NA,1.7690141,NA,NA,NA,NA,NA,NA,1.6528365,NA,NA,NA,NA,NA,NA,NA
2206.9,NA,NA,1.7777257,NA,NA,NA,NA,NA,NA,1.6709669,NA,NA,NA,NA,NA,NA,NA
2207.9,NA,NA,1.7988723,NA,NA,NA,NA,NA,NA,1.7202511,NA,NA,NA,NA,NA,NA,NA
2208.9,NA,NA,1.7991129,NA,NA,NA,NA,NA,NA,1.753465,NA,NA,NA,NA,NA,NA,NA
2209.9,NA,NA,1.8335623,NA,NA,NA,NA,NA,NA,1.7595478,NA,NA,NA,NA,NA,NA,NA
2210.9,NA,NA,1.8562187,NA,NA,NA,NA,NA,NA,1.7561194,NA,NA,NA,NA,NA,NA,NA
2211.9,NA,NA,1.8943909,NA,NA,NA,NA,NA,NA,1.8041775,NA,NA,NA,NA,NA,NA,NA
2212.9,NA,NA,1.8828501,NA,NA,NA,NA,NA,NA,1.8208133,NA,NA,NA,NA,NA,NA,NA
2213.9,NA,NA,1.914464,NA,NA,NA,NA,NA,NA,1.8632298,NA,NA,NA,NA,NA,NA,NA
2214.9,NA,NA,2.0304645,NA,NA,NA,NA,NA,NA,1.9437133,NA,NA,NA,NA,NA,NA,NA
2216.9,NA,NA,2.0373263,NA,NA,NA,NA,NA,NA,1.9162916,NA,NA,NA,NA,NA,NA,NA
2217.9,NA,NA,2.0234932,NA,NA,NA,NA,NA,NA,1.9313807,NA,NA,NA,NA,NA,NA,NA
2218.9,NA,NA,2.0611042,NA,NA,NA,NA,NA,NA,1.9922296,NA,NA,NA,NA,NA,NA,NA
2219.9,NA,NA,2.1024559,NA,NA,NA,NA,NA,NA,2.0204921,NA,NA,NA,NA,NA,NA,NA
2220.9,NA,NA,2.1253985,NA,NA,NA,NA,NA,NA,2.0289934,NA,NA,NA,NA,NA,NA,NA
2221.9,NA,NA,2.1336017,NA,NA,NA,NA,NA,NA,2.0510848,NA,NA,NA,NA,NA,NA,NA
2222.9,NA,NA,2.1772496,NA,NA,NA,NA,NA,NA,2.0615652,NA,NA,NA,NA,NA,NA,NA
2223.9,NA,NA,2.1845686,NA,NA,NA,NA,NA,NA,2.0939493,NA,NA,NA,NA,NA,NA,NA
2224.9,NA,NA,2.2095566,NA,NA,NA,NA,NA,NA,2.108419,NA,NA,NA,NA,NA,NA,NA
2225.9,NA,NA,2.2350277,NA,NA,NA,NA,NA,NA,2.2052466,NA,NA,NA,NA,NA,NA,NA
2226.9,NA,NA,2.2611909,NA,NA,NA,NA,NA,NA,2.5176158,NA,NA,NA,NA,NA,NA,NA
2227.9,NA,NA,2.2716021,NA,NA,NA,NA,NA,NA,2.5022724,NA,NA,NA,NA,NA,NA,NA
2228.9,NA,NA,2.2685992,NA,NA,NA,NA,NA,NA,2.2910979,NA,NA,NA,NA,NA,NA,NA
2229.9,NA,NA,2.2969427,NA,NA,NA,NA,NA,NA,2.285411,NA,NA,NA,NA,NA,NA,NA
2230.9,NA,NA,2.3110362,NA,NA,NA,NA,NA,NA,2.3215501,NA,NA,NA,NA,NA,NA,NA
2231.9,NA,NA,2.341909,NA,NA,NA,NA,NA,NA,2.3184315,NA,NA,NA,NA,NA,NA,NA
2232.9,NA,NA,2.3543363,NA,NA,NA,NA,NA,NA,2.3134793,NA,NA,NA,NA,NA,NA,NA
2233.9,NA,NA,2.3931775,NA,NA,NA,NA,NA,NA,2.3468591,NA,NA,NA,NA,NA,NA,NA
