"","eV","Pi_Al_GibbSorb_std.xmu.nor","Pi_Apatite_CaDefHydroxy_std.xmu.nor","Pi_Fe_GoethSorb_std.xmu.nor","Pi_K_Pyro_std.xmu.nor","Pi_Mg_Tri_std.xmu.nor","Pi_Na_Tri_std.xmu.nor","Pi_NH4_Mg_std.xmu.nor","Po_Na_AMP_std.xmu.nor"
"1079",2197.96,NA,NA,NA,NA,NA,0.98675561,NA,NA
"1080",2198.46,NA,NA,NA,NA,NA,0.98402733,NA,NA
"1081",2198.96,NA,NA,NA,NA,NA,0.99311879,NA,NA
"1082",2199.46,NA,NA,NA,NA,NA,0.99858404,NA,NA
"1083",2199.96,NA,NA,NA,NA,NA,1.0119968,NA,NA
"1084",2200.46,NA,NA,NA,NA,NA,0.99353326,NA,NA
"1085",2201.46,NA,NA,NA,NA,NA,1.0109046,NA,NA
"1086",2202.46,NA,NA,NA,NA,NA,1.0204019,NA,NA
"1087",2203.46,NA,NA,NA,NA,NA,1.0249779,NA,NA
"1088",2204.46,NA,NA,NA,NA,NA,1.0421075,NA,NA
"1089",2205.46,NA,NA,NA,NA,NA,1.0427205,NA,NA
"1090",2206.46,NA,NA,NA,NA,NA,1.0688595,NA,NA
"1091",2207.46,NA,NA,NA,NA,NA,1.0775711,NA,NA
"1092",2208.46,NA,NA,NA,NA,NA,1.0933625,NA,NA
"1093",2209.46,NA,NA,NA,NA,NA,1.0919552,NA,NA
"1094",2210.46,NA,NA,NA,NA,NA,1.1069004,NA,NA
"1095",2211.46,NA,NA,NA,NA,NA,1.1340151,NA,NA
"1096",2212.46,NA,NA,NA,NA,NA,1.1328193,NA,NA
"1097",2213.46,NA,NA,NA,NA,NA,1.1587468,NA,NA
"1098",2214.46,NA,NA,NA,NA,NA,1.1777068,NA,NA
"1099",2215.46,NA,NA,NA,NA,NA,1.1854082,NA,NA
"1100",2216.46,NA,NA,NA,NA,NA,1.2071267,NA,NA
"1101",2217.46,NA,NA,NA,NA,NA,1.2133043,NA,NA
"1102",2218.46,NA,NA,NA,NA,NA,1.2435055,NA,NA
"1103",2219.46,NA,NA,NA,NA,NA,1.2559167,NA,NA
"1104",2220.46,NA,NA,NA,NA,NA,1.2642096,NA,NA
"1105",2221.46,NA,NA,NA,NA,NA,1.2917732,NA,NA
"1106",2222.46,NA,NA,NA,NA,NA,1.3128053,NA,NA
"1107",2223.46,NA,NA,NA,NA,NA,1.3326416,NA,NA
"1108",2224.46,NA,NA,NA,NA,NA,1.3502029,NA,NA
"1109",2225.46,NA,NA,NA,NA,NA,1.3637452,NA,NA
"1110",2226.46,NA,NA,NA,NA,NA,1.3771406,NA,NA
"1111",2227.46,NA,NA,NA,NA,NA,1.3857788,NA,NA
"1112",2228.46,NA,NA,NA,NA,NA,1.4030466,NA,NA
"1113",2229.46,NA,NA,NA,NA,NA,1.4286892,NA,NA
"1114",2230.46,NA,NA,NA,NA,NA,1.4419033,NA,NA
"1115",2231.46,NA,NA,NA,NA,NA,1.4572241,NA,NA
"1116",2232.46,NA,NA,NA,NA,NA,1.4631815,NA,NA
"1117",2233.46,NA,NA,NA,NA,NA,1.4806996,NA,NA
"1118",2234.46,NA,NA,NA,NA,NA,1.5013216,NA,NA
"1119",2235.46,NA,NA,NA,NA,NA,1.5190124,NA,NA
"1120",2236.46,NA,NA,NA,NA,NA,1.5255138,NA,NA
"1121",2237.46,NA,NA,NA,NA,NA,1.5377695,NA,NA
"1122",2238.46,NA,NA,NA,NA,NA,1.5558748,NA,NA
"1123",2105.9,NA,NA,NA,NA,NA,NA,NA,0.49890052
"1124",2107.9,NA,NA,NA,NA,NA,NA,NA,0.20720649
"1125",2109.9,NA,NA,NA,NA,NA,NA,NA,0.24286018
"1126",2111.9,NA,NA,NA,NA,NA,NA,NA,0.13928615
"1127",2113.9,NA,NA,NA,NA,NA,NA,NA,0.14207236
"1128",2115.9,NA,NA,NA,NA,NA,NA,NA,0.11045971
"1129",2117.9,NA,NA,NA,NA,NA,NA,NA,0.13895295
"1130",2119.9,NA,NA,NA,NA,NA,NA,NA,0.22683638
"1131",2121.9,NA,NA,NA,NA,NA,NA,NA,0.28391487
"1132",2123.9,NA,NA,NA,NA,NA,NA,NA,0.39201469
"1133",2125.9,NA,NA,NA,NA,NA,NA,NA,0.04933974
"1134",2127.9,NA,NA,NA,NA,NA,NA,NA,-0.024225809
"1135",2129.9,NA,NA,NA,NA,NA,NA,NA,-0.022883345
"1136",2131.9,NA,NA,NA,NA,NA,NA,NA,-0.019625525
"1137",2133.9,NA,NA,NA,NA,NA,NA,NA,-0.036051142
"1138",2135.9,NA,NA,NA,NA,NA,NA,NA,-0.047945669
"1139",2137.9,NA,NA,NA,NA,NA,NA,NA,0.086447397
"1140",2139.9,NA,NA,NA,NA,NA,NA,NA,-0.0011399041
"1141",2160.4,NA,NA,NA,NA,NA,NA,NA,1.4429491
"1142",2160.9,NA,NA,NA,NA,NA,NA,NA,1.4682717
"1143",2161.4,NA,NA,NA,NA,NA,NA,NA,1.5052596
"1144",2161.9,NA,NA,NA,NA,NA,NA,NA,1.529732
"1145",2162.4,NA,NA,NA,NA,NA,NA,NA,1.5880537
"1146",2162.9,NA,NA,NA,NA,NA,NA,NA,1.6285027
"1147",2163.4,NA,NA,NA,NA,NA,NA,NA,1.6784639
"1148",2163.9,NA,NA,NA,NA,NA,NA,NA,1.7423567
"1149",2164.4,NA,NA,NA,NA,NA,NA,NA,1.8008574
"1150",2164.9,NA,NA,NA,NA,NA,NA,NA,1.8517433
"1151",2165.4,NA,NA,NA,NA,NA,NA,NA,1.9116185
"1152",2165.9,NA,NA,NA,NA,NA,NA,NA,1.9449026
"1153",2166.4,NA,NA,NA,NA,NA,NA,NA,1.999437
"1154",2166.9,NA,NA,NA,NA,NA,NA,NA,2.0458877
"1155",2167.4,NA,NA,NA,NA,NA,NA,NA,2.0311713
"1156",2167.9,NA,NA,NA,NA,NA,NA,NA,2.0428471
"1157",2168.4,NA,NA,NA,NA,NA,NA,NA,2.0300819
"1158",2168.9,NA,NA,NA,NA,NA,NA,NA,2.0408388
"1159",2169.4,NA,NA,NA,NA,NA,NA,NA,2.0337209
"1160",2169.9,NA,NA,NA,NA,NA,NA,NA,2.0090406
"1161",2170.4,NA,NA,NA,NA,NA,NA,NA,2.0066184
"1162",2170.9,NA,NA,NA,NA,NA,NA,NA,1.965417
"1163",2171.4,NA,NA,NA,NA,NA,NA,NA,1.9188742
"1164",2171.9,NA,NA,NA,NA,NA,NA,NA,1.891227
"1165",2172.4,NA,NA,NA,NA,NA,NA,NA,1.8655449
"1166",2172.9,NA,NA,NA,NA,NA,NA,NA,1.844826
"1167",2173.4,NA,NA,NA,NA,NA,NA,NA,1.8038154
"1168",2173.9,NA,NA,NA,NA,NA,NA,NA,1.7467317
"1169",2174.4,NA,NA,NA,NA,NA,NA,NA,1.7301231
"1170",2174.9,NA,NA,NA,NA,NA,NA,NA,1.6932547
"1171",2175.4,NA,NA,NA,NA,NA,NA,NA,1.6437277
"1172",2175.9,NA,NA,NA,NA,NA,NA,NA,1.6099142
"1173",2176.4,NA,NA,NA,NA,NA,NA,NA,1.5864625
"1174",2176.9,NA,NA,NA,NA,NA,NA,NA,1.5535843
"1175",2177.4,NA,NA,NA,NA,NA,NA,NA,1.5199569
"1176",2177.9,NA,NA,NA,NA,NA,NA,NA,1.4960631
"1177",2178.4,NA,NA,NA,NA,NA,NA,NA,1.4620162
"1178",2178.9,NA,NA,NA,NA,NA,NA,NA,1.4454377
"1179",2179.4,NA,NA,NA,NA,NA,NA,NA,1.4415901
"1180",2179.9,NA,NA,NA,NA,NA,NA,NA,1.4305599
"1181",2180.4,NA,NA,NA,NA,NA,NA,NA,1.4314354
"1182",2180.9,NA,NA,NA,NA,NA,NA,NA,1.4164012
"1183",2181.4,NA,NA,NA,NA,NA,NA,NA,1.4164301
"1184",2181.9,NA,NA,NA,NA,NA,NA,NA,1.3971058
"1185",2182.4,NA,NA,NA,NA,NA,NA,NA,1.3767749
"1186",2182.9,NA,NA,NA,NA,NA,NA,NA,1.3665184
"1187",2183.4,NA,NA,NA,NA,NA,NA,NA,1.3625492
"1188",2183.9,NA,NA,NA,NA,NA,NA,NA,1.3616158
"1189",2184.4,NA,NA,NA,NA,NA,NA,NA,1.3671456
"1190",2184.9,NA,NA,NA,NA,NA,NA,NA,1.3715385
"1191",2185.4,NA,NA,NA,NA,NA,NA,NA,1.3708048
"1192",2185.9,NA,NA,NA,NA,NA,NA,NA,1.3847185
"1193",2186.4,NA,NA,NA,NA,NA,NA,NA,1.398301
"1194",2186.9,NA,NA,NA,NA,NA,NA,NA,1.3824637
"1195",2187.4,NA,NA,NA,NA,NA,NA,NA,1.3998051
"1196",2187.9,NA,NA,NA,NA,NA,NA,NA,1.3923084
"1197",2188.4,NA,NA,NA,NA,NA,NA,NA,1.3961658
"1198",2188.9,NA,NA,NA,NA,NA,NA,NA,1.3956345
"1199",2189.4,NA,NA,NA,NA,NA,NA,NA,1.3983287
"1200",2189.9,NA,NA,NA,NA,NA,NA,NA,1.4101839
"1201",2190.4,NA,NA,NA,NA,NA,NA,NA,1.4211352
"1202",2190.9,NA,NA,NA,NA,NA,NA,NA,1.4225629
"1203",2191.4,NA,NA,NA,NA,NA,NA,NA,1.4208372
"1204",2191.9,NA,NA,NA,NA,NA,NA,NA,1.4329344
"1205",2192.4,NA,NA,NA,NA,NA,NA,NA,1.4540982
"1206",2192.9,NA,NA,NA,NA,NA,NA,NA,1.4359251
"1207",2193.4,NA,NA,NA,NA,NA,NA,NA,1.4423504
"1208",2193.9,NA,NA,NA,NA,NA,NA,NA,1.4494412
"1209",2194.4,NA,NA,NA,NA,NA,NA,NA,1.4707601
"1210",2194.9,NA,NA,NA,NA,NA,NA,NA,1.4722066
"1211",2195.4,NA,NA,NA,NA,NA,NA,NA,1.4754682
"1212",2195.9,NA,NA,NA,NA,NA,NA,NA,1.4800537
"1213",2196.4,NA,NA,NA,NA,NA,NA,NA,1.5271151
"1214",2196.9,NA,NA,NA,NA,NA,NA,NA,1.5215285
"1215",2197.4,NA,NA,NA,NA,NA,NA,NA,1.5196284
"1216",2197.9,NA,NA,NA,NA,NA,NA,NA,1.5271422
"1217",2198.4,NA,NA,NA,NA,NA,NA,NA,1.5211251
"1218",2198.9,NA,NA,NA,NA,NA,NA,NA,1.5191979
"1219",2199.4,NA,NA,NA,NA,NA,NA,NA,1.5404747
"1220",2199.9,NA,NA,NA,NA,NA,NA,NA,1.5550858
"1221",2200.9,NA,NA,NA,NA,NA,NA,NA,1.5598003
"1222",2201.9,NA,NA,NA,NA,NA,NA,NA,1.5822226
"1223",2202.9,NA,NA,NA,NA,NA,NA,NA,1.6151826
"1224",2203.9,NA,NA,NA,NA,NA,NA,NA,1.6229881
"1225",2204.9,NA,NA,NA,NA,NA,NA,NA,1.6477323
"1226",2205.9,NA,NA,NA,NA,NA,NA,NA,1.6528365
"1227",2206.9,NA,NA,NA,NA,NA,NA,NA,1.6709669
"1228",2207.9,NA,NA,NA,NA,NA,NA,NA,1.7202511
"1229",2208.9,NA,NA,NA,NA,NA,NA,NA,1.753465
"1230",2209.9,NA,NA,NA,NA,NA,NA,NA,1.7595478
"1231",2210.9,NA,NA,NA,NA,NA,NA,NA,1.7561194
"1232",2211.9,NA,NA,NA,NA,NA,NA,NA,1.8041775
"1233",2212.9,NA,NA,NA,NA,NA,NA,NA,1.8208133
"1234",2213.9,NA,NA,NA,NA,NA,NA,NA,1.8632298
"1235",2214.9,NA,NA,NA,NA,NA,NA,NA,1.9437133
"1236",2215.9,NA,NA,NA,NA,NA,NA,NA,1.9344831
"1237",2216.9,NA,NA,NA,NA,NA,NA,NA,1.9162916
"1238",2217.9,NA,NA,NA,NA,NA,NA,NA,1.9313807
"1239",2218.9,NA,NA,NA,NA,NA,NA,NA,1.9922296
"1240",2219.9,NA,NA,NA,NA,NA,NA,NA,2.0204921
"1241",2220.9,NA,NA,NA,NA,NA,NA,NA,2.0289934
"1242",2221.9,NA,NA,NA,NA,NA,NA,NA,2.0510848
"1243",2222.9,NA,NA,NA,NA,NA,NA,NA,2.0615652
"1244",2223.9,NA,NA,NA,NA,NA,NA,NA,2.0939493
"1245",2224.9,NA,NA,NA,NA,NA,NA,NA,2.108419
"1246",2225.9,NA,NA,NA,NA,NA,NA,NA,2.2052466
"1247",2226.9,NA,NA,NA,NA,NA,NA,NA,2.5176158
"1248",2227.9,NA,NA,NA,NA,NA,NA,NA,2.5022724
"1249",2228.9,NA,NA,NA,NA,NA,NA,NA,2.2910979
"1250",2229.9,NA,NA,NA,NA,NA,NA,NA,2.285411
"1251",2230.9,NA,NA,NA,NA,NA,NA,NA,2.3215501
"1252",2231.9,NA,NA,NA,NA,NA,NA,NA,2.3184315
"1253",2232.9,NA,NA,NA,NA,NA,NA,NA,2.3134793
"1254",2233.9,NA,NA,NA,NA,NA,NA,NA,2.3468591
"1255",2234.9,NA,NA,NA,NA,NA,NA,NA,2.3668287
"1256",2235.9,NA,NA,NA,NA,NA,NA,NA,2.3486564
"1257",2236.9,NA,NA,NA,NA,NA,NA,NA,2.3323823
"1258",2237.9,NA,NA,NA,NA,NA,NA,NA,2.380991
